,id,link,Adress,zip,city,size,price,sq_m_price,lotsize,ejerudbetaling,buildyear,energy_class,downPayment,n_rooms,selfsale,dawaID,latitude,longitude,boliga_plus
1902,1792353,https://boliga.dk/bolig/1792353,"Snebærvej 1, Danzigmann",9940,Læsø,187,3195000,17085.0,42212,1727,1800,-,160000,4.0,False,0A3F50C8-7B73-32B8-E044-0003BA298018,57.31251,11.16239,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 8, 'radon': 4, 'jordforurening': 1, 'luftforurening': 1, 'opklaringspct': -999.0, 'risk': 1}"
1903,1792535,https://boliga.dk/bolig/1792535,"Dyrholmen 6, Strand Esbønderup",3250,Gilleleje,110,3195000,29045.0,1030,2532,1970,-,160000,5.0,False,0A3F50A8-B44D-32B8-E044-0003BA298018,56.11723,12.26733,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 6, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 6}"
1904,1792157,https://boliga.dk/bolig/1792157,Hejrevej 30,3200,Helsinge,143,3775000,26398.0,2012,2897,1998,-,190000,5.0,False,0A3F50A8-F815-32B8-E044-0003BA298018,56.0162,12.09093,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 6, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.03, 'risk': 5}"
1905,1792634,https://boliga.dk/bolig/1792634,"Fredensvej 20B, Strand Esbønderup",3250,Gilleleje,111,4495000,40495.0,1200,2429,2006,-,225000,5.0,False,0A3F50A8-B8E7-32B8-E044-0003BA298018,56.12053,12.26069,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 7}"
1906,1792325,https://boliga.dk/bolig/1792325,"Fuglsøvig 79, Fuglsø Vig",8420,Knebel,129,5500000,42635.0,4270,5440,1966,-,275000,5.0,False,22729A66-A846-44D0-E044-0003BA298018,56.17745,10.53725,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 9, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.01, 'risk': 7}"
1907,1792412,https://boliga.dk/bolig/1792412,"Følfodvej 22, Henne Strand",6854,Henne,111,5995000,54009.0,1675,3907,2007,-,300000,4.0,False,0A3F50B8-6D14-32B8-E044-0003BA298018,55.72843,8.17582,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 3, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.09, 'risk': 2}"
1908,1792033,https://boliga.dk/bolig/1792033,Over Bækken 16,9370,Hals,54,590000,10925.0,1258,916,1973,-,30000,3.0,False,0A3F50C7-D01C-32B8-E044-0003BA298018,57.02725,10.34282,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 4, 'jordforurening': 1, 'luftforurening': 3, 'opklaringspct': 0.06, 'risk': 2}"
1909,1791766,https://boliga.dk/bolig/1791766,Bakkesvinget 21,4070,Kirke Hyllinge,38,725000,19078.0,817,1068,1979,-,40000,3.0,False,0A3F50AA-C8A2-32B8-E044-0003BA298018,55.70711,11.85808,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 9, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 2}"
1910,1791843,https://boliga.dk/bolig/1791843,Solsortevej 12,7830,Vinderup,69,795000,11521.0,1342,1292,1979,-,40000,4.0,False,0A3F50BF-4DDB-32B8-E044-0003BA298018,56.52013,8.7467,"{'skybrud': 7, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 7, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.05, 'risk': 1}"
1911,1791835,https://boliga.dk/bolig/1791835,"Hummingen Strandvej 76, Hummingen",4983,Dannemare,98,895000,9132.0,3385,1422,1974,-,45000,4.0,False,0A3F50B1-0DAA-32B8-E044-0003BA298018,54.71921,11.21424,"{'skybrud': 9, 'stormflod': 4, 'vandloeb': 0, 'grundvand': 10, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.13, 'risk': 7}"
1912,1792085,https://boliga.dk/bolig/1792085,"Skovstien 3, Lyngså",9300,Sæby,59,895000,15169.0,5000,1180,1972,-,45000,4.0,False,0A3F50C9-8E90-32B8-E044-0003BA298018,57.23531,10.53306,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 5, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.04, 'risk': 5}"
1913,1791785,https://boliga.dk/bolig/1791785,Kildebakken 38,7830,Vinderup,61,945000,15491.0,1000,1014,1986,-,50000,4.0,False,0A3F50BF-48A7-32B8-E044-0003BA298018,56.52612,8.74292,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 7, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.05, 'risk': 1}"
1914,1791974,https://boliga.dk/bolig/1791974,"Korsvej 6, Hasmark Strand",5450,Otterup,42,1075000,25595.0,11576,1001,1948,-,55000,2.0,False,0A3F50B5-177F-32B8-E044-0003BA298018,55.56616,10.45411,"{'skybrud': 9, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 6, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 3}"
1915,1792129,https://boliga.dk/bolig/1792129,"Peder Larsensvej 69, Lønne",6830,Nørre Nebel,73,1075000,14726.0,882,1751,1977,-,55000,4.0,False,0A3F50B8-7659-32B8-E044-0003BA298018,55.77858,8.23061,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 4, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.06, 'risk': 3}"
1916,1791786,https://boliga.dk/bolig/1791786,Barendsvej 25,7673,Harboøre,95,1145000,12052.0,749,1155,1977,-,60000,5.0,False,0A3F50BE-F19C-32B8-E044-0003BA298018,56.57344,8.14569,"{'skybrud': 3, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 6, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': -999.0, 'risk': 2}"
1917,1792042,https://boliga.dk/bolig/1792042,"Bollervej 6, Lyngby",9480,Løkken,73,1195000,16369.0,2885,1693,1972,-,60000,4.0,False,0A3F50C8-9D19-32B8-E044-0003BA298018,57.40031,9.74943,"{'skybrud': 2, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 5, 'jordforurening': 1, 'luftforurening': 1, 'opklaringspct': 0.07, 'risk': 1}"
1918,1791826,https://boliga.dk/bolig/1791826,Buen 4,8585,Glesborg,57,1225000,21491.0,1274,1621,1959,-,65000,4.0,False,0A3F50C0-798B-32B8-E044-0003BA298018,56.51343,10.58488,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 6, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.04, 'risk': 5}"
1919,1791741,https://boliga.dk/bolig/1791741,"Lønholt 27, Loddenhøj",6200,Aabenraa,73,1295000,17739.0,1044,1496,1969,-,65000,4.0,False,0A3F50B8-4128-32B8-E044-0003BA298018,55.1049,9.52268,"{'skybrud': 4, 'stormflod': 4, 'vandloeb': 0, 'grundvand': 6, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.08, 'risk': 3}"
1920,1792075,https://boliga.dk/bolig/1792075,Granbrinken 34,3630,Jægerspris,105,1495000,14238.0,1113,1632,1963,-,75000,3.0,False,0A3F50AA-3747-32B8-E044-0003BA298018,55.80685,12.03888,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 6, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.04, 'risk': 3}"
1921,1791972,https://boliga.dk/bolig/1791972,"Bekkasinvej 2, Stovby",4873,Væggerløse,96,1500000,15625.0,1005,1913,1965,-,75000,4.0,False,0A3F50B1-7D96-32B8-E044-0003BA298018,54.70211,11.97419,"{'skybrud': 9, 'stormflod': 4, 'vandloeb': 0, 'grundvand': 6, 'radon': 9, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 1}"
1922,1791969,https://boliga.dk/bolig/1791969,"Fyrresvinget 6, Ellinge Lyng",4560,Vig,72,1695000,23541.0,1182,1318,1964,-,85000,4.0,False,0A3F50AF-2879-32B8-E044-0003BA298018,55.88437,11.53625,"{'skybrud': 4, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 5, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.03, 'risk': 4}"
1923,1792143,https://boliga.dk/bolig/1792143,Alkevej 8,4671,Strøby,77,1895000,24610.0,801,1976,2005,E,95000,3.0,False,0A3F50AC-7222-32B8-E044-0003BA298018,55.40033,12.29773,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 9, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.02, 'risk': 5}"
1924,1792095,https://boliga.dk/bolig/1792095,"Kirksvej 14, Bjerregaard",6960,Hvide Sande,102,2195000,21519.0,1212,2491,2012,C,110000,4.0,False,4E6AE700-7846-4F97-881C-6F28866606A8,55.86408,8.17809,"{'skybrud': 1, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 6, 'radon': 3, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 1}"
1925,1792006,https://boliga.dk/bolig/1792006,"Engbakken 2, Lyngsbæk Strand",8400,Ebeltoft,120,2248000,18733.0,1200,2323,1994,-,115000,4.0,False,0A3F50BF-6C82-32B8-E044-0003BA298018,56.23406,10.61626,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 9, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 5}"
1926,1792066,https://boliga.dk/bolig/1792066,Grønnemosen 3,3250,Gilleleje,60,2295000,38250.0,1301,1771,1977,-,115000,3.0,False,0A3F50A8-BD00-32B8-E044-0003BA298018,56.11256,12.24745,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 6}"
1927,1791794,https://boliga.dk/bolig/1791794,Granskoven 54,4220,Korsør,60,2495000,41583.0,0,1349,2007,-,125000,3.0,False,0A3F50AD-D7E1-32B8-E044-0003BA298018,55.34512,11.11249,"{'skybrud': 10, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 8, 'radon': 6, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 9}"
1928,1791869,https://boliga.dk/bolig/1791869,Tragten 32,4793,Bogø By,97,2495000,25721.0,875,1818,2003,-,125000,4.0,False,0A3F50AF-F7F0-32B8-E044-0003BA298018,54.91691,12.05659,"{'skybrud': 5, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 8, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 1}"
1929,1791951,https://boliga.dk/bolig/1791951,"Skovvej 28, Gelstrup",4500,Nykøbing Sj,62,2495000,40241.0,775,1244,2015,G,125000,3.0,False,0A3F50AF-4A85-32B8-E044-0003BA298018,55.85354,11.70715,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 8, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.04, 'risk': 5}"
1930,1792111,https://boliga.dk/bolig/1792111,"Ryheden 7, Udsholt Strand",3230,Græsted,109,2795000,25642.0,1230,2076,1962,-,140000,4.0,False,0A3F50A8-D3C7-32B8-E044-0003BA298018,56.10651,12.19718,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 5}"
1931,1792047,https://boliga.dk/bolig/1792047,Kallesbjergvej 48,6720,Fanø,156,3298000,21141.0,1800,2842,1972,-,165000,8.0,False,0A3F50B9-6DBF-32B8-E044-0003BA298018,55.44473,8.38038,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.03, 'risk': 1}"
1932,1791986,https://boliga.dk/bolig/1791986,"Tingodden 84, Årgab",6960,Hvide Sande,120,3475000,28958.0,2597,2746,2017,-,175000,5.0,False,77031D85-90E2-484A-B48B-FF2700C892D3,55.95516,8.14611,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 3, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 1}"
1933,1791871,https://boliga.dk/bolig/1791871,"Østre Strandvej 71, Hasmark Strand",5450,Otterup,240,3500000,14583.0,608,2771,1962,-,175000,7.0,False,0A3F50B5-27BF-32B8-E044-0003BA298018,55.56156,10.46448,"{'skybrud': 4, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 4, 'radon': 5, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 1}"
1934,1791893,https://boliga.dk/bolig/1791893,"Bjergstien 2, Hvidbjerg",7080,Børkop,127,3695000,29094.0,1515,3066,1967,-,185000,4.0,False,0A3F50BA-4EFB-32B8-E044-0003BA298018,55.64061,9.74139,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 8, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 5}"
1935,1792094,https://boliga.dk/bolig/1792094,"Jens Jensens Vej 62, Søndervig",6950,Ringkøbing,110,3995000,36318.0,3028,3789,1993,-,200000,4.0,False,0A3F50BD-D2E1-32B8-E044-0003BA298018,56.09985,8.10894,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.09, 'risk': 2}"
1936,1791976,https://boliga.dk/bolig/1791976,"Sandageren 4, Bøjden",5600,Faaborg,126,4995000,39642.0,2502,3715,1967,-,250000,6.0,False,0A3F50B2-B465-32B8-E044-0003BA298018,55.08047,10.07387,"{'skybrud': 2, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 9, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 9}"
1937,1792037,https://boliga.dk/bolig/1792037,"Tjurvej 6, Henne Strand",6854,Henne,246,6695000,27215.0,3537,4924,1976,-,335000,7.0,False,0A3F50B8-7ADD-32B8-E044-0003BA298018,55.73679,8.18637,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.09, 'risk': 3}"
1938,1791964,https://boliga.dk/bolig/1791964,Nordre Strandvej 396,3100,Hornbæk,115,6995000,60826.0,990,5470,1933,-,350000,5.0,False,0A3F50A9-665D-32B8-E044-0003BA298018,56.08955,12.44678,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 5, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 6}"
1939,1791754,https://boliga.dk/bolig/1791754,Kystvejen 125,8400,Ebeltoft,212,8200000,38679.0,821,6040,2021,-,410000,5.0,False,A705D0C3-C383-401A-BAB3-E398BCC3672A,56.2261,10.64918,"{'skybrud': 3, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 4, 'radon': 5, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 8}"
1940,1791745,https://boliga.dk/bolig/1791745,Kløvervej 7,8400,Ebeltoft,140,9500000,67857.0,1120,5221,2012,-,475000,6.0,False,0A3F50BF-7BDA-32B8-E044-0003BA298018,56.22936,10.64044,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.05, 'risk': 6}"
1941,1791712,https://boliga.dk/bolig/1791712,"Polluxvej 2, Højby Lyng",4573,Højby,64,1495000,23359.0,1205,1578,1964,-,75000,4.0,False,0A3F50AF-44D3-32B8-E044-0003BA298018,55.90595,11.54834,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.02, 'risk': 5}"
1942,1791547,https://boliga.dk/bolig/1791547,"Niels Pedersensvej 19, Mørkholt",7080,Børkop,68,1595000,23455.0,1021,2347,2000,-,80000,4.0,False,0A3F50BA-5CFC-32B8-E044-0003BA298018,55.652,9.73875,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 8, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 7}"
1943,1791692,https://boliga.dk/bolig/1791692,Askøvej 2,4243,Rude,80,1845000,23062.0,788,1469,1971,-,95000,5.0,False,0A3F50AE-5F07-32B8-E044-0003BA298018,55.20128,11.50793,"{'skybrud': 5, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 9, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 2}"
1944,1791691,https://boliga.dk/bolig/1791691,Bæverstien 9,4873,Væggerløse,140,2299000,16421.0,983,2045,2005,-,115000,6.0,False,0A3F50B1-7FEE-32B8-E044-0003BA298018,54.70623,11.96679,"{'skybrud': 9, 'stormflod': 4, 'vandloeb': 0, 'grundvand': 6, 'radon': 6, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 3}"
1945,1791713,https://boliga.dk/bolig/1791713,Engesøvej 21,6853,Vejers Strand,193,3195000,16554.0,2001,3699,1991,-,160000,5.0,False,0A3F50B8-84C3-32B8-E044-0003BA298018,55.6258,8.13526,"{'skybrud': 7, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.25, 'risk': 1}"
1946,1791686,https://boliga.dk/bolig/1791686,Store Orebjergvej 5,3210,Vejby,77,3995000,51883.0,1108,3196,1929,-,200000,4.0,False,0A3F50A8-DC70-32B8-E044-0003BA298018,56.09936,12.16456,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 5, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.04, 'risk': 5}"
1947,1791663,https://boliga.dk/bolig/1791663,Sortspættevej 13,4872,Idestrup,83,4750000,57228.0,1257,2504,1984,-,240000,4.0,False,0A3F50B1-9986-32B8-E044-0003BA298018,54.71726,12.00207,"{'skybrud': 2, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 4, 'radon': 9, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 4}"
1948,1791653,https://boliga.dk/bolig/1791653,Solhøj 19,3100,Hornbæk,107,5875000,54906.0,1104,2710,1967,-,295000,4.0,False,0A3F50A9-8283-32B8-E044-0003BA298018,56.08472,12.45053,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 5, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 5}"
1949,1791584,https://boliga.dk/bolig/1791584,Nordre Strandvej 64,9300,Sæby,49,795000,16224.0,0,1971,1950,-,40000,2.0,False,0A3F50C9-8977-32B8-E044-0003BA298018,57.34469,10.51799,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 5, 'jordforurening': 2, 'luftforurening': 3, 'opklaringspct': 0.04, 'risk': 3}"
1950,1791605,https://boliga.dk/bolig/1791605,"Poppelvænget 1, Kindvig Enge",4735,Mern,50,795000,15900.0,1271,1155,1968,-,40000,3.0,False,0A3F50AF-BB40-32B8-E044-0003BA298018,55.04745,12.12464,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 7, 'radon': 7, 'jordforurening': 1, 'luftforurening': 3, 'opklaringspct': 0.08, 'risk': 3}"
1951,1791634,https://boliga.dk/bolig/1791634,Skovbrynet 5,7323,Give,98,1075000,10969.0,1552,1389,2008,-,55000,4.0,False,0A3F50BB-0920-32B8-E044-0003BA298018,55.91296,9.316,"{'skybrud': 3, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 6, 'jordforurening': 1, 'luftforurening': 3, 'opklaringspct': 0.06, 'risk': 7}"
1952,1791550,https://boliga.dk/bolig/1791550,"Øhusevej 15, Vester Husby",6990,Ulfborg,63,1295000,20555.0,5345,2373,1972,-,65000,3.0,False,0A3F50BF-2D5C-32B8-E044-0003BA298018,56.25727,8.14632,"{'skybrud': 1, 'stormflod': 2, 'vandloeb': 4, 'grundvand': 9, 'radon': 4, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.07, 'risk': 3}"
1953,1791539,https://boliga.dk/bolig/1791539,"Enebærvangen 1, Jegum",6840,Oksbøl,89,1298000,14584.0,1545,2520,2005,-,65000,3.0,False,0A3F50B8-854A-32B8-E044-0003BA298018,55.67126,8.31771,"{'skybrud': 2, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 3, 'radon': 5, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.08, 'risk': 1}"
1954,1791628,https://boliga.dk/bolig/1791628,Hejrevej 21,3200,Helsinge,65,1550000,23846.0,1010,1764,1976,-,80000,3.0,False,0A3F50A8-F80D-32B8-E044-0003BA298018,56.018,12.09115,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.03, 'risk': 5}"
1955,1791579,https://boliga.dk/bolig/1791579,"Lynderupvej 91B, Lynderup",8832,Skals,112,1595000,14241.0,1890,1431,2008,-,80000,4.0,False,374230B7-1ED2-51C5-E044-0003BA298018,56.5649,9.29764,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 5, 'radon': 7, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.05, 'risk': 2}"
1956,1791505,https://boliga.dk/bolig/1791505,"Agersøvej 3, Høve Strand",4550,Asnæs,54,1750000,32407.0,1325,1159,1968,-,90000,4.0,False,0A3F50AC-ABE9-32B8-E044-0003BA298018,55.85217,11.50727,"{'skybrud': 4, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 4, 'radon': 7, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.04, 'risk': 8}"
1957,1791613,https://boliga.dk/bolig/1791613,"Æ Skovbryn 7, Hejlsminde",6094,Hejls,65,1895000,29153.0,664,2848,1955,-,95000,4.0,False,0A3F50B6-8651-32B8-E044-0003BA298018,55.35631,9.59767,"{'skybrud': 5, 'stormflod': 4, 'vandloeb': 0, 'grundvand': 3, 'radon': 7, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.03, 'risk': 2}"
1958,1791551,https://boliga.dk/bolig/1791551,"Værmlandvej 20, Vejlby",7673,Harboøre,113,1995000,17654.0,1214,1878,1999,-,100000,6.0,False,0A3F50BE-FE1D-32B8-E044-0003BA298018,56.57774,8.13792,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 3, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': -999.0, 'risk': 2}"
1959,1791574,https://boliga.dk/bolig/1791574,Kirkholm Strandby 3,7130,Juelsminde,56,2575000,45982.0,808,1801,1960,-,130000,3.0,False,0A3F50BB-C2BF-32B8-E044-0003BA298018,55.76452,10.01486,"{'skybrud': 4, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 6, 'radon': 6, 'jordforurening': 2, 'luftforurening': 3, 'opklaringspct': 0.06, 'risk': 3}"
1960,1791555,https://boliga.dk/bolig/1791555,"Skovsøen 64, Fjellerup Strand",8585,Glesborg,180,2750000,15277.0,1406,3521,2020,-,140000,6.0,False,3CA704CC-217E-468D-9F24-17A6A7A246DE,56.51334,10.6305,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 7, 'jordforurening': 1, 'luftforurening': 2, 'opklaringspct': 0.04, 'risk': 6}"
1961,1791592,https://boliga.dk/bolig/1791592,"Præstemarken 47, Ø Hurup",9560,Hadsund,80,3895000,48687.0,1438,2542,2006,-,195000,3.0,False,0AB7A635-472C-0435-E044-0003BA298018,56.80761,10.27355,"{'skybrud': 3, 'stormflod': 2, 'vandloeb': 0, 'grundvand': 5, 'radon': 5, 'jordforurening': 5, 'luftforurening': 2, 'opklaringspct': 0.02, 'risk': 3}"
1962,1791632,https://boliga.dk/bolig/1791632,Horns Rev 10,6857,Blåvand,226,4695000,20774.0,2501,5264,1992,-,235000,6.0,False,0A3F50B8-8AC9-32B8-E044-0003BA298018,55.55447,8.10381,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 4, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.14, 'risk': 6}"
1963,1791606,https://boliga.dk/bolig/1791606,"Vendevej 3, Buresø",3550,Slangerup,225,5695000,25311.0,2688,2981,2008,-,285000,6.0,False,3CB0A0C6-2DCE-0E4A-E044-0003BA298018,55.81195,12.221,"{'skybrud': 1, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 6, 'radon': 8, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': 0.04, 'risk': 6}"
1964,1791622,https://boliga.dk/bolig/1791622,Bakkefrydvej 27,3220,Tisvildeleje,105,5995000,57095.0,1201,3547,2010,-,300000,4.0,False,0A3F50A8-EA80-32B8-E044-0003BA298018,56.06367,12.09495,"{'skybrud': 4, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 4, 'radon': 6, 'jordforurening': 2, 'luftforurening': 4, 'opklaringspct': 0.06, 'risk': 6}"
1965,1791468,https://boliga.dk/bolig/1791468,Askø Strandvig 184,4942,Askø,45,425000,9444.0,1000,949,1969,-,25000,3.0,False,0A3F50AF-C218-32B8-E044-0003BA298018,54.89139,11.50494,"{'skybrud': 5, 'stormflod': 4, 'vandloeb': 0, 'grundvand': 6, 'radon': 10, 'jordforurening': 1, 'luftforurening': 4, 'opklaringspct': -999.0, 'risk': 1}"
1966,1791247,https://boliga.dk/bolig/1791247,"Kystvej 103, Dokkedal",9280,Storvorde,53,498000,9396.0,3172,762,1937,-,25000,3.0,False,0A3F50C9-0648-32B8-E044-0003BA298018,56.92283,10.26173,"{'skybrud': 0, 'stormflod': 0, 'vandloeb': 0, 'grundvand': 10, 'radon': 5, 'jordforurening': 1, 'luftforurening': 3, 'opklaringspct': 0.04, 'risk': 1}"
1967,1790959,https://boliga.dk/bolig/1790959,Koraldybet 17,9280,Storvorde,98,795000,8112.0,1290,880,1968,-,40000,3.0,False,0A3F50C9-05DD-32B8-E044-0003BA298018,56.97655,10.29712,"{'skybrud': 3, 'stormflod': 4, 'vandloeb': 0, 'grundvand': 6, 'radon': 5, 'jordforurening': 2, 'luftforurening': 3, 'opklaringspct': 0.04, 'risk': 5}"
