,id,link,Adress,zip,city,size,price,sq_m_price,lotsize,ejerudbetaling,buildyear,energy_class,downPayment,n_rooms,selfsale,kommune,dawaID,latitude,longitude,precip,sunhours,pressure,humidity,Års middeltemperatur,Års maksimumtemperatur,Års minimumtemperatur,skybrud,stormflod,vandloeb,grundvand,radon,jordforurening,luftforurening,opklaringspct,risk,Kyst,Stoppested,Regionaltog,Fodboldbane,Modulvogntog,Bibliotek,Daginstitution,Idrætshal,Skole,Supermarked,Læge,Svømmehal,Apotek,Skov,Sø,Hospital,Motorvej,Lufthavn,S-Tog,Metro
2063,1791393,https://boliga.dk/bolig/1791393,Strandsletten 15,4534,Hørve,120,3348000,27900.0,1002,0,2021,-,170000,4.0,False,Odsherred,C482AADC-56F9-4494-BF7B-D101CD7BE186,55.75784,11.35885,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,1.0,0.0,0.0,5.0,7.0,1.0,4.0,0.03,3.0,0.443,0.333,7.15,5.38,13.5,6.97,5.51,5.35,5.38,2.8,8.72,11.73,11.38,1.36,7.61,25.21,22.8,96.53,58.83,80.9
2064,1791391,https://boliga.dk/bolig/1791391,Strandsletten 13,4534,Hørve,114,3438000,30157.0,1115,0,2021,-,175000,4.0,False,Odsherred,DF6B82C8-5996-4E3E-AC95-46CE33C11BF6,55.75793,11.35825,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,1.0,0.0,0.0,4.0,7.0,1.0,4.0,0.03,1.0,0.394,0.28300000000000003,7.17,5.4,13.52,7.0,5.54,5.38,5.4,2.75,8.67,11.76,11.4,1.31,7.56,25.23,22.83,96.56,58.86,80.93
2065,1791062,https://boliga.dk/bolig/1791062,"Veilehaugen 4, Udsholt",3230,Græsted,79,3495000,44240.0,1333,2146,1976,-,175000,4.0,False,Helsingør,0A3F50A8-E45D-32B8-E044-0003BA298018,56.0991,12.19947,654.9192782315341,1726.8606068004262,1013.9054509943179,82.16330996426669,9.281292655251242,29.672727411443528,10.381818164478648,4.0,0.0,0.0,4.0,7.0,1.0,4.0,0.06,1.0,1.65,0.162,7.41,0.8690000000000001,23.5,7.35,1.94,0.8690000000000001,0.8690000000000001,2.18,8.16,9.59,8.97,4.1,3.4,29.12,31.29,77.94,24.39,54.6
2066,1791394,https://boliga.dk/bolig/1791394,Strandsletten 16,4534,Hørve,93,3538000,38043.0,1002,0,2022,-,180000,3.0,False,Odsherred,A8309E8D-8668-4F45-B6B0-6FCB8EADD97D,55.75779,11.36108,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,1.0,0.0,0.0,5.0,7.0,1.0,4.0,0.03,3.0,0.635,0.524,7.1,5.33,13.41,6.92,5.47,5.3,5.33,2.99,8.91,11.68,11.33,1.55,7.8,25.16,22.75,96.48,58.78,80.85
2067,1791367,https://boliga.dk/bolig/1791367,Strandsletten 29,4534,Hørve,120,3628000,30233.0,1189,0,2022,-,185000,4.0,False,Odsherred,54EFFFEA-C106-4C49-9BCC-3C0A98D7FB76,55.75805,11.36041,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,1.0,0.0,0.0,5.0,7.0,1.0,4.0,0.03,3.0,1.19,2.77,56.33,3.63,13.53,14.9,3.55,8.09,3.66,3.26,9.74,16.54,15.93,1.56,17.45,14.91,49.46,39.69,15.21,193.59
2068,1791362,https://boliga.dk/bolig/1791362,Strandsletten 19,4534,Hørve,93,3728000,40086.0,1000,0,2021,-,190000,3.0,False,Odsherred,C56C0CC6-5CFD-4871-B2D3-D2A3B1881A2D,55.7585,11.3589,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,4.0,0.0,0.0,5.0,7.0,1.0,4.0,0.03,3.0,1.1,2.68,56.25,3.55,13.57,14.82,3.46,8.01,3.58,3.18,9.66,16.45,15.97,1.47,17.37,14.95,49.51,39.73,15.13,193.51
2069,1791389,https://boliga.dk/bolig/1791389,Strandsletten 11,4534,Hørve,118,3998000,33881.0,1332,0,2021,-,200000,4.0,False,Odsherred,AFA1956B-44AD-4A22-AB3F-574DB70A29FB,55.75786,11.35818,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,1.0,0.0,0.0,5.0,7.0,1.0,4.0,0.03,1.0,0.386,0.275,7.16,5.4,13.51,6.99,5.53,5.37,5.4,2.74,8.67,11.75,11.4,1.3,7.55,25.22,22.82,96.55,58.85,80.92
2070,1790885,https://boliga.dk/bolig/1790885,Arresø Alle 44,3300,Frederiksværk,112,4000000,35714.0,2754,2722,2002,-,200000,4.0,False,Halsnæs,0A3F50A8-6EDB-32B8-E044-0003BA298018,56.01624,12.04876,601.4267051003196,1760.5824529474432,1013.8460859818892,82.30792860551314,9.325521555813877,29.55454496903853,10.654545350508256,3.0,0.0,2.0,6.0,4.0,2.0,4.0,0.05,7.0,3.77,0.265,5.94,3.12,4.82,5.99,4.63,4.97,3.13,0.289,5.78,6.85,6.73,0.103,2.37,21.57,31.77,76.22,21.85,53.98
2071,1791364,https://boliga.dk/bolig/1791364,Strandsletten 23,4534,Hørve,118,4068000,34474.0,1189,0,2022,-,205000,4.0,False,Odsherred,3E17798A-E1B7-49F4-A0F5-827EB34B02AA,55.75825,11.35946,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,1.0,0.0,0.0,5.0,7.0,1.0,4.0,0.03,3.0,0.51,0.399,7.2,5.43,13.55,7.03,5.57,5.41,5.43,2.87,8.79,11.78,11.43,1.43,7.67,25.26,22.85,96.58,58.88,80.95
2072,1791068,https://boliga.dk/bolig/1791068,Studebjergvænget 7,3210,Vejby,90,4100000,45555.0,955,2050,2002,-,205000,4.0,False,Gribskov,0A3F50A9-1330-32B8-E044-0003BA298018,56.08674,12.14798,628.8093566894531,1729.457685990767,1013.891884543679,82.37806701660156,9.244194811040703,29.71818195689808,10.518181930888783,1.0,0.0,0.0,3.0,4.0,1.0,4.0,0.04,7.0,0.785,0.332,3.17,3.14,17.87,3.11,3.14,3.14,3.14,1.76,4.4,8.87,12.27,6.26,0.332,28.93,36.08,77.75,24.15,54.36
2073,1791365,https://boliga.dk/bolig/1791365,Strandsletten 25,4534,Hørve,120,4138000,34483.0,1215,0,2022,-,210000,4.0,False,Odsherred,36F6AD29-8331-4384-ABBB-A1709B603372,55.75791,11.35942,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,1.0,0.0,0.0,5.0,6.0,1.0,4.0,0.03,3.0,0.495,0.385,7.15,5.38,13.5,6.97,5.52,5.35,5.38,2.85,8.78,11.73,11.38,1.41,7.66,25.21,22.8,96.53,58.83,80.9
2074,1791363,https://boliga.dk/bolig/1791363,Strandsletten 21,4534,Hørve,117,4298000,36735.0,1002,0,2021,-,215000,3.0,False,Odsherred,D0451BB7-903A-45BA-B40D-ADBF1E14C7D0,55.75836,11.3594,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,1.0,0.0,0.0,5.0,7.0,1.0,4.0,0.03,3.0,0.508,0.397,7.22,5.45,13.57,7.04,5.58,5.42,5.45,2.87,8.79,11.8,11.45,1.42,7.67,25.28,22.87,96.6,58.9,80.97
2075,1791053,https://boliga.dk/bolig/1791053,"Lyngvig Havnevej 40, Nr Lyngvig",6960,Hvide Sande,349,6195000,17750.0,5046,5564,1920,-,310000,10.0,False,Ringkøbing-Skjern,0A3F50BD-D68B-32B8-E044-0003BA298018,56.05401,8.12439,888.2999933416194,1597.0282648259945,1013.518271706321,83.88258361816406,9.120506980202414,30.136363462968305,11.336363705721768,0.0,0.0,0.0,4.0,4.0,2.0,4.0,0.05,1.0,0.201,0.652,14.45,5.03,20.16,5.88,3.44,5.94,5.86,4.72,5.25,5.94,7.1,17.37,13.42,17.55,62.85,76.63,137.29,309.98
2076,1790882,https://boliga.dk/bolig/1790882,"Grusbakken 19, Veddinge Bakker",4550,Asnæs,128,7365000,57539.0,1876,3370,2018,-,370000,5.0,False,Odsherred,0A3F50AC-B73E-32B8-E044-0003BA298018,55.84488,11.47091,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,5.0,0.0,0.0,5.0,8.0,2.0,4.0,0.04,5.0,0.64,0.506,5.27,3.7,11.5,4.91,1.08,4.71,4.69,3.81,4.9,4.71,5.29,1.06,3.51,19.14,20.7,95.13,54.82,81.45
2077,1790898,https://boliga.dk/bolig/1790898,Solvangsvej 22,3220,Tisvildeleje,189,20000000,105820.0,1655,5349,2020,-,1000000,6.0,False,Gribskov,0A3F50A9-1114-32B8-E044-0003BA298018,56.0567,12.07336,628.8093566894531,1729.457685990767,1013.891884543679,82.37806701660156,9.244194811040703,29.71818195689808,10.518181930888783,3.0,0.0,0.0,3.0,3.0,2.0,4.0,0.06,5.0,21.96,0.412,1.27,1.11,2.72,0.735,0.904,1.44,6.26,0.8809999999999999,0.899,0.6659999999999999,0.877,2.36,9.56,2.0,2.58,31.07,120.88,306.45
2078,1790431,https://boliga.dk/bolig/1790431,Ved Havet 8,9560,Hadsund,56,595000,10625.0,1204,1089,1978,-,30000,3.0,False,Rebild,0A3F50C7-B6CF-32B8-E044-0003BA298018,56.7321,10.3073,761.1965609463779,1649.6059237393465,1013.100791237571,83.78901533647017,8.643778887662021,29.163636120882906,12.409090909090908,3.0,0.0,0.0,4.0,6.0,1.0,2.0,0.02,8.0,2.65,1.77,31.72,4.03,16.41,4.0,4.47,4.03,4.02,3.89,3.74,13.37,15.73,5.28,18.56,40.77,46.29,59.38,67.43,253.22
2079,1790745,https://boliga.dk/bolig/1790745,"Bjarkesvej 11, Ertebølle",9640,Farsø,65,595000,9153.0,1312,880,1974,-,30000,3.0,False,Vesthimmerlands,0A3F50C7-2116-32B8-E044-0003BA298018,56.81346,9.18912,,,,,,,,3.0,0.0,0.0,3.0,8.0,1.0,2.0,0.09,3.0,0.984,0.69,42.27,3.73,19.33,12.5,11.65,3.73,8.28,3.55,10.69,12.15,12.49,0.71,10.9,11.66,37.29,74.23,99.61,280.01
2080,1790720,https://boliga.dk/bolig/1790720,"Ringvejen 26, Serup",7790,Thyholm,64,675000,10546.0,1525,1011,1975,-,35000,4.0,False,Struer,0A3F50BF-0424-32B8-E044-0003BA298018,56.60678000000001,8.58562,894.8911548961293,1628.5645197088068,1013.1438487659801,85.08485343239524,8.91613821549849,29.954545281150125,10.409090865742076,4.0,4.0,0.0,8.0,7.0,1.0,2.0,0.09,3.0,0.5379999999999999,1.72,3.4,3.75,3.98,7.3,7.37,7.38,7.47,7.69,7.79,19.33,19.7,23.88,16.53,29.84,31.19,66.04,131.9,304.88
2081,1790664,https://boliga.dk/bolig/1790664,"Uffesvej 4, Kulhuse",3630,Jægerspris,58,695000,11982.0,1199,1054,1959,-,35000,2.0,False,Frederikssund,0A3F50AA-4B1E-32B8-E044-0003BA298018,55.93169,11.92031,592.0553894042969,1740.1763028231535,1013.9815451882102,81.56616002863103,9.306869420138273,29.87272713401101,11.100000078027898,4.0,0.0,0.0,4.0,6.0,1.0,4.0,0.04,1.0,0.611,0.804,5.78,2.45,37.5,7.41,5.06,6.64,5.16,0.594,6.69,12.78,10.8,1.73,4.36,18.73,36.37,73.47,16.96,51.57
2082,1790724,https://boliga.dk/bolig/1790724,"Spovevej 6, Store Sjørup",8950,Ørsted,68,775000,11397.0,1247,1131,1965,-,40000,4.0,False,Norddjurs,0A3F50C1-7A56-32B8-E044-0003BA298018,56.54123000000001,10.37283,637.5738220214844,1720.3273703835227,1013.4971257990056,82.86481129039417,9.196401422674006,29.59999986128373,11.736363540996205,3.0,0.0,0.0,6.0,6.0,1.0,2.0,0.05,9.0,0.836,0.903,26.06,5.51,13.4,6.3,5.48,5.51,5.48,6.11,6.1,16.65,19.51,1.66,9.13,31.52,27.39,38.71,23.58,200.97
2083,1790397,https://boliga.dk/bolig/1790397,Hejsager Strandvej 126,6100,Haderslev,37,798000,21567.0,278,1137,1964,-,40000,2.0,False,Haderslev,0A3F50B6-BC49-32B8-E044-0003BA298018,55.19929000000001,9.60297,837.963417746804,1622.07763671875,1014.1249056729404,83.7426986694336,9.158311063593084,29.79999993064187,11.954545454545455,9.0,0.0,0.0,5.0,9.0,1.0,4.0,0.08,1.0,0.642,0.172,23.66,3.8,13.08,11.76,6.57,2.99,6.44,6.78,11.62,13.06,11.65,0.4270000000000001,6.06,31.74,17.63,76.5,116.36,304.06
2084,1790425,https://boliga.dk/bolig/1790425,Bjarnesvej 12,9300,Sæby,54,798000,14777.0,800,1413,1966,-,40000,4.0,False,Frederikshavn,0A3F50C9-74F6-32B8-E044-0003BA298018,57.25154000000001,10.54105,734.6324379660866,1793.5801890980113,1012.745488947088,83.4765555641868,8.720010670748623,27.881818077780984,11.681818355213512,3.0,0.0,0.0,0.0,5.0,1.0,2.0,0.04,4.0,0.8029999999999999,1.92,22.86,2.11,12.43,11.0,6.35,9.77,6.35,10.52,10.0,11.09,10.4,3.42,13.18,22.9,12.77,62.66,125.04,310.17
2085,1790802,https://boliga.dk/bolig/1790802,Birkevænget 4,9370,Hals,86,850000,9883.0,1200,978,1969,-,45000,4.0,False,Brønderslev,0A3F50C7-BAEB-32B8-E044-0003BA298018,57.02438000000001,10.34371,745.8055308948864,1731.663984818892,1012.8637140447444,83.1563720703125,8.641820907592772,28.154545523903586,12.68181813846935,3.0,0.0,0.0,5.0,4.0,1.0,3.0,0.06,7.0,1.52,0.14800000000000002,1.41,0.547,3.99,1.25,1.11,0.845,1.4,0.333,1.52,1.12,1.65,0.78,1.93,1.63,26.86,103.78,122.64,157.36
2086,1790474,https://boliga.dk/bolig/1790474,Strandlysthuse 64,5330,Munkebo,28,895000,31964.0,148,967,1000,-,45000,1.0,False,Kerteminde,0A3F50B3-498D-32B8-E044-0003BA298018,55.45001,10.55629,623.4317904385654,1770.518887606534,1014.0805053710938,82.84470436789773,9.418882196599787,29.17272723804821,10.909090865742076,5.0,6.0,0.0,4.0,9.0,1.0,4.0,0.04,4.0,0.113,0.953,13.07,1.09,1.59,1.71,1.75,1.09,1.38,0.706,1.82,1.09,1.8,3.3,9.81,16.67,13.46,21.26,137.7,258.15
2087,1790479,https://boliga.dk/bolig/1790479,"Egevangen 4, Lammefjorden",4571,Grevinge,64,945000,14765.0,1243,1036,1974,-,50000,3.0,False,Odsherred,0A3F50AC-B322-32B8-E044-0003BA298018,55.78446,11.54878,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,9.0,0.0,0.0,10.0,7.0,1.0,4.0,0.02,1.0,4.51,1.01,2.88,4.95,4.35,5.35,4.78,4.95,5.98,2.61,5.43,5.87,6.87,6.24,9.58,21.81,13.49,87.92,49.45,72.38
2088,1790841,https://boliga.dk/bolig/1790841,"Laksenborgvej 2, Marielyst",4873,Væggerløse,66,945000,14318.0,1000,1669,1968,-,50000,4.0,False,Guldborgsund,0A3F50B1-8D98-32B8-E044-0003BA298018,54.70362,11.96827,611.2072420987216,1825.6578369140625,1014.5606023615056,83.55549136075106,9.572531873529607,29.87272748080167,9.981818155808883,9.0,6.0,0.0,6.0,7.0,1.0,4.0,0.06,1.0,1.12,0.14,11.73,4.08,4.02,4.49,4.33,1.84,5.4,0.278,10.03,10.33,10.76,6.95,10.84,14.29,23.89,142.73,95.88,131.63
2089,1790791,https://boliga.dk/bolig/1790791,"Hasselvej 5, Skellet",9280,Storvorde,114,948000,8315.0,1230,1378,2010,-,50000,4.0,False,Aalborg,5C085EEE-000E-06B9-E044-0003BA298018,56.98765,10.18586,725.0522988059304,1709.1530206853693,1012.9574751420456,82.84794824773616,8.760459553111684,28.96363639831543,12.799999973990701,3.0,2.0,0.0,7.0,4.0,1.0,3.0,0.04,5.0,0.48700000000000004,1.13,19.19,4.26,13.99,6.09,4.24,4.26,4.1,3.7,6.05,14.97,6.55,5.24,8.61,18.97,15.35,26.0,87.16,272.73
2090,1790482,https://boliga.dk/bolig/1790482,"Skræntevej 2, Klint",4500,Nykøbing Sj,45,1095000,24333.0,1424,1363,1962,-,55000,3.0,False,Odsherred,0A3F50AF-4AB0-32B8-E044-0003BA298018,55.94103000000001,11.61193,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,4.0,0.0,0.0,3.0,7.0,1.0,4.0,0.04,5.0,0.551,0.226,4.42,1.47,5.71,4.76,2.76,4.36,3.83,1.03,4.8,4.31,6.37,3.37,1.54,5.26,28.28,93.72,41.07,75.68
2091,1790749,https://boliga.dk/bolig/1790749,Bloksbjerg 79,9492,Blokhus,63,1095000,17380.0,1251,1750,1982,-,55000,3.0,False,Jammerbugt,0A3F50C8-CFE2-32B8-E044-0003BA298018,57.25815,9.63445,735.8167669122869,1709.1561279296875,1012.9338711825284,83.06785514137961,8.771758339621805,28.60909080505371,12.563636302947998,3.0,0.0,0.0,4.0,6.0,1.0,2.0,0.04,5.0,5.68,1.63,21.81,2.18,5.56,7.32,2.09,6.29,6.19,2.16,6.61,8.18,7.26,1.58,7.49,22.76,22.67,30.73,128.62,314.19
2092,1790649,https://boliga.dk/bolig/1790649,Skovpibervej 7,4873,Væggerløse,56,1195000,21339.0,931,1439,1968,-,60000,5.0,False,Guldborgsund,0A3F50B1-9786-32B8-E044-0003BA298018,54.70304,11.96675,611.2072420987216,1825.6578369140625,1014.5606023615056,83.55549136075106,9.572531873529607,29.87272748080167,9.981818155808883,9.0,4.0,0.0,6.0,7.0,1.0,4.0,0.06,1.0,1.19,0.231,11.82,3.92,4.11,4.33,4.17,1.69,5.5,0.369,10.12,10.42,10.85,7.04,11.01,14.38,23.98,142.82,95.97,131.72
2093,1790381,https://boliga.dk/bolig/1790381,Vejlby Klit 307,7673,Harboøre,68,1245000,18308.0,700,1292,1996,-,65000,4.0,False,Lemvig,0A3F50BE-FC5D-32B8-E044-0003BA298018,56.56861,8.1349,860.8968200683594,1641.976318359375,1013.157304243608,84.23929526589133,9.209897648204457,29.718181783502754,9.909091017462993,1.0,2.0,0.0,5.0,4.0,1.0,4.0,-999.0,1.0,0.609,12.32,1.17,6.86,8.19,12.87,7.37,6.86,6.86,0.7190000000000001,12.93,12.64,16.11,16.26,0.483,16.27,46.42,86.37,146.72,319.7
2094,1790683,https://boliga.dk/bolig/1790683,Hf. Sønderbro 11,2791,Dragør,50,1295000,25900.0,400,560,1958,-,65000,3.0,False,Dragør,0A3F50A7-4295-32B8-E044-0003BA298018,55.59751,12.59712,602.8425820090554,1747.5746848366477,1014.2999933416194,79.49082530628552,9.744709881869227,29.85454559326172,8.590909134257924,10.0,2.0,0.0,5.0,8.0,2.0,3.0,0.05,2.0,0.51,1.08,3.92,1.09,4.43,3.14,1.4,3.27,1.43,1.39,3.03,3.95,1.7,3.9,3.54,6.58,2.46,10.41,3.07,2.75
2095,1790690,https://boliga.dk/bolig/1790690,"Sigynsvej 38, Melby Enghave",3370,Melby,56,1345000,24017.0,1248,1563,1978,-,70000,3.0,False,Halsnæs,0A3F50A8-999B-32B8-E044-0003BA298018,55.98575,11.98812,601.4267051003196,1760.5824529474432,1013.8460859818892,82.30792860551314,9.325521555813877,29.55454496903853,10.654545350508256,1.0,0.0,0.0,3.0,5.0,1.0,4.0,0.02,5.0,3.45,1.56,1.6,1.98,3.82,3.4,1.64,1.94,2.11,2.0,3.17,4.66,3.42,1.95,4.03,20.53,32.38,76.83,19.75,52.6
2096,1790599,https://boliga.dk/bolig/1790599,"Harebakkevej 40, S, Sønderby",4050,Skibby,120,1375000,11458.0,1438,1966,1975,-,70000,5.0,False,Frederikssund,0A3F50AA-714D-32B8-E044-0003BA298018,55.73024,12.032,592.0553894042969,1740.1763028231535,1013.9815451882102,81.56616002863103,9.306869420138273,29.87272713401101,11.100000078027898,4.0,0.0,0.0,4.0,7.0,1.0,4.0,0.03,1.0,0.271,0.6829999999999999,29.06,1.91,20.51,6.92,6.06,6.06,4.16,6.7,6.74,26.72,6.89,1.75,3.89,18.47,19.7,68.9,16.6,51.21
2097,1790493,https://boliga.dk/bolig/1790493,"Strandengen 10, Kulhuse",3630,Jægerspris,74,1395000,18851.0,1200,1365,1976,-,70000,5.0,False,Frederikssund,0A3F50AA-4710-32B8-E044-0003BA298018,55.92856999999999,11.9527,592.0553894042969,1740.1763028231535,1013.9815451882102,81.56616002863103,9.306869420138273,29.87272713401101,11.100000078027898,4.0,2.0,0.0,8.0,6.0,1.0,4.0,0.04,1.0,0.423,1.14,8.67,4.11,32.88,9.67,7.32,8.91,7.43,2.73,13.87,15.05,12.73,0.245,3.84,20.66,38.29,75.39,16.21,50.82
2098,1790691,https://boliga.dk/bolig/1790691,"Hyldegaardsvej 3, Over Draaby Strand",3630,Jægerspris,94,1495000,15904.0,1426,2229,1962,-,75000,3.0,False,Frederikssund,0A3F50AA-39F8-32B8-E044-0003BA298018,55.84056999999999,11.95864,592.0553894042969,1740.1763028231535,1013.9815451882102,81.56616002863103,9.306869420138273,29.87272713401101,11.100000078027898,4.0,2.0,0.0,5.0,6.0,2.0,4.0,0.04,4.0,0.335,1.02,17.81,3.28,20.86,3.29,2.54,2.79,2.63,3.14,3.18,8.29,5.07,1.54,1.27,10.46,25.36,64.93,8.94,43.55
2099,1790696,https://boliga.dk/bolig/1790696,"Åmarksvej 20, Bjerge Sydstrand",4480,Store Fuglede,72,1495000,20763.0,1049,1325,1979,-,75000,3.0,False,Kalundborg,0A3F50AC-FD08-32B8-E044-0003BA298018,55.56261,11.16895,592.4088273481889,1777.8604514382102,1013.9300037730824,82.37839716131037,9.498713840137828,29.46363622492009,10.872727307406338,1.0,2.0,2.0,9.0,7.0,1.0,4.0,0.02,3.0,1.35,0.382,12.03,3.93,2.41,6.03,4.34,5.61,5.71,5.93,6.18,16.92,7.33,3.98,3.8,16.69,27.06,98.91,74.68,93.9
2100,1790741,https://boliga.dk/bolig/1790741,"Tunvej 7B, Nr. Vorupør",7700,Thisted,106,1495000,14103.0,1672,1357,1870,-,75000,4.0,False,Thisted,0A3F50C6-35DF-32B8-E044-0003BA298018,56.95354,8.38605,832.869365345348,1687.1260098544035,1013.0631824840199,84.80666490034623,8.888692855834961,29.45454545454545,9.827272740277378,1.0,0.0,0.0,3.0,7.0,1.0,1.0,0.06,5.0,1.49,0.9,13.87,1.16,18.01,20.34,1.19,14.53,10.35,1.12,9.35,14.62,22.52,1.45,3.6,22.91,75.4,104.36,159.24,333.63
2101,1790777,https://boliga.dk/bolig/1790777,"Hasseløvej 14, Bønnerup Strand",8585,Glesborg,99,1550000,15656.0,1381,1837,2001,-,80000,3.0,False,Norddjurs,0A3F50C0-8053-32B8-E044-0003BA298018,56.5259,10.7372,637.5738220214844,1720.3273703835227,1013.4971257990056,82.86481129039417,9.196401422674006,29.59999986128373,11.736363540996205,3.0,0.0,0.0,4.0,7.0,1.0,2.0,0.04,3.0,1.35,1.75,51.41,7.02,12.83,12.07,7.19,2.31,7.19,2.76,6.91,20.63,20.61,1.01,13.98,19.0,43.89,34.16,19.31,191.33
2102,1790352,https://boliga.dk/bolig/1790352,"Lyngbyvej 191, Nr. Lyngby",9480,Løkken,116,1575000,13577.0,1263,1491,1932,-,80000,5.0,False,Brønderslev,0A3F50C8-A2AA-32B8-E044-0003BA298018,57.40575,9.74913,745.8055308948864,1731.663984818892,1012.8637140447444,83.1563720703125,8.641820907592772,28.154545523903586,12.68181813846935,4.0,0.0,0.0,5.0,5.0,2.0,1.0,0.07,1.0,1.01,0.7979999999999999,15.3,3.75,2.82,5.25,2.66,5.81,5.11,4.66,9.97,6.01,6.21,2.59,14.09,19.06,20.92,45.77,142.65,328.34
2103,1790357,https://boliga.dk/bolig/1790357,"Ellemose 28, Skovmose",6470,Sydals,94,1595000,16968.0,1130,1928,2006,-,80000,3.0,False,Sønderborg,16D19F5B-EBC8-16BD-E044-0003BA298018,54.88027,10.0174,727.9918046431108,1704.279862837358,1014.123124556108,82.72287472811612,9.68812587044456,29.12727269259366,10.045454675501043,1.0,2.0,0.0,5.0,8.0,1.0,4.0,0.05,2.0,1.09,0.909,17.05,4.0,49.36,9.49,3.97,6.76,3.85,1.9,7.38,16.24,10.09,8.54,1.46,20.65,21.14,21.18,175.27,272.78
2104,1790809,https://boliga.dk/bolig/1790809,Dahliavej 43,2610,Rødovre,50,1675000,33500.0,300,1472,2021,-,85000,2.0,False,København,BD4F9255-0E2B-4A6C-98C0-2EC1A78F54AA,55.70305,12.44159,,,,,,,,5.0,0.0,0.0,5.0,7.0,5.0,7.0,0.04,5.0,1.76,0.416,3.18,0.95,5.47,3.25,0.71,0.95,0.56,0.7290000000000001,1.96,3.7,2.79,1.91,3.2,3.1,5.9,71.75,34.59,52.75
2105,1790480,https://boliga.dk/bolig/1790480,"Lupintoften 17, Ordrup",4540,Fårevejle,60,1695000,28250.0,1200,1317,1969,-,85000,3.0,False,Odsherred,0A3F50AC-C0A7-32B8-E044-0003BA298018,55.82624000000001,11.41389,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,4.0,0.0,0.0,3.0,9.0,1.0,4.0,0.03,4.0,1.28,0.477,6.93,4.33,15.47,7.33,5.08,4.33,6.65,4.3,4.53,7.51,8.14,1.72,7.68,23.1,21.22,94.95,58.38,80.87
2106,1790827,https://boliga.dk/bolig/1790827,"Stenager 39, Overby Lyng",4583,Sjællands Odde,80,1795000,22437.0,1258,1382,1968,-,90000,4.0,False,Odsherred,0A3F50AF-4C1F-32B8-E044-0003BA298018,55.9542,11.43999,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,4.0,0.0,0.0,4.0,7.0,1.0,4.0,0.01,1.0,0.536,0.7490000000000001,13.04,5.43,0.755,5.36,5.43,5.43,5.43,5.56,5.37,16.34,17.49,0.677,12.39,16.38,34.71,81.71,53.13,87.74
2107,1790758,https://boliga.dk/bolig/1790758,"Fyrmarken 193, Nr. Lyngvig",6960,Hvide Sande,89,1845000,20730.0,1205,2503,1979,-,95000,6.0,False,Ringkøbing-Skjern,0A3F50BD-D786-32B8-E044-0003BA298018,56.05314,8.11392,888.2999933416194,1597.0282648259945,1013.518271706321,83.88258361816406,9.120506980202414,30.136363462968305,11.336363705721768,0.0,0.0,0.0,4.0,4.0,1.0,4.0,0.05,1.0,1.28,0.921,14.89,4.87,20.61,5.73,3.27,5.78,5.71,4.56,5.09,5.78,6.68,17.82,13.44,18.0,63.29,76.21,137.73,310.42
2108,1790822,https://boliga.dk/bolig/1790822,Piletoften 17,3300,Frederiksværk,74,1990000,26891.0,1218,1670,1964,-,100000,4.0,False,Halsnæs,0A3F50A8-954E-32B8-E044-0003BA298018,56.01025,12.04694,601.4267051003196,1760.5824529474432,1013.8460859818892,82.30792860551314,9.325521555813877,29.55454496903853,10.654545350508256,8.0,0.0,2.0,6.0,5.0,2.0,4.0,0.05,3.0,4.26,0.57,5.75,2.58,4.28,5.47,4.72,4.57,2.6,1.18,5.24,6.32,6.2,0.999,1.79,21.04,32.66,77.11,21.31,54.16
